TAS, Death rates (period 1x1), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1971           0             0.010624        0.017834        0.014292
  1971           1             0.000251        0.000241        0.000246
  1971           2             0.000257        0.002194        0.001252
  1971           3             0.000000        0.000246        0.000125
  1971           4             0.001064        0.001281        0.001175
  1971           5             0.001074        0.000258        0.000659
  1971           6             0.000784        0.001011        0.000899
  1971           7             0.000253        0.000483        0.000371
  1971           8             0.000971        0.000462        0.000710
  1971           9             0.000239        0.000682        0.000466
  1971          10             0.000940        0.000447        0.000688
  1971          11             0.000000        0.000226        0.000115
  1971          12             0.000000        0.000693        0.000355
  1971          13             0.000247        0.000948        0.000604
  1971          14             0.000762        0.000961        0.000864
  1971          15             0.000775        0.000504        0.000638
  1971          16             0.000527        0.001559        0.001046
  1971          17             0.001376        0.003587        0.002480
  1971          18             0.000872        0.003733        0.002311
  1971          19             0.000301        0.003481        0.001921
  1971          20             0.000944        0.002684        0.001837
  1971          21             0.000944        0.004020        0.002495
  1971          22             0.000628        0.002493        0.001564
  1971          23             0.000311        0.002420        0.001379
  1971          24             0.001271        0.000302        0.000774
  1971          25             0.000323        0.001833        0.001098
  1971          26             0.000366        0.002450        0.001432
  1971          27             0.000762        0.001801        0.001296
  1971          28             0.001184        0.000728        0.000947
  1971          29             0.001636        0.001155        0.001388
  1971          30             0.000413        0.000390        0.000401
  1971          31             0.000000        0.001190        0.000614
  1971          32             0.001306        0.002020        0.001676
  1971          33             0.001323        0.002110        0.001725
  1971          34             0.000440        0.000431        0.000435
  1971          35             0.000454        0.003560        0.002023
  1971          36             0.002792        0.000451        0.001604
  1971          37             0.000483        0.001814        0.001169
  1971          38             0.001895        0.001363        0.001623
  1971          39             0.000924        0.003549        0.002264
  1971          40             0.000459        0.003048        0.001788
  1971          41             0.000892        0.003749        0.002369
  1971          42             0.000455        0.003392        0.001976
  1971          43             0.001375        0.002979        0.002207
  1971          44             0.002224        0.004627        0.003459
  1971          45             0.004477        0.005470        0.004989
  1971          46             0.000866        0.007074        0.004031
  1971          47             0.003083        0.002967        0.003024
  1971          48             0.003499        0.005592        0.004554
  1971          49             0.005215        0.009752        0.007512
  1971          50             0.006199        0.008055        0.007122
  1971          51             0.004700        0.008001        0.006349
  1971          52             0.006116        0.011152        0.008641
  1971          53             0.005229        0.013468        0.009368
  1971          54             0.005752        0.012017        0.008885
  1971          55             0.006593        0.013839        0.010197
  1971          56             0.004674        0.012522        0.008589
  1971          57             0.008357        0.013769        0.011095
  1971          58             0.008649        0.018173        0.013507
  1971          59             0.009372        0.020464        0.014909
  1971          60             0.017436        0.018945        0.018184
  1971          61             0.009560        0.023624        0.016452
  1971          62             0.011527        0.025845        0.018564
  1971          63             0.011266        0.025233        0.018150
  1971          64             0.015147        0.029403        0.022130
  1971          65             0.017055        0.032736        0.024792
  1971          66             0.017834        0.026849        0.022233
  1971          67             0.016893        0.039530        0.027989
  1971          68             0.028861        0.046460        0.037174
  1971          69             0.024283        0.044982        0.033784
  1971          70             0.031165        0.063565        0.046059
  1971          71             0.034445        0.056512        0.044189
  1971          72             0.041789        0.058724        0.049225
  1971          73             0.035926        0.065718        0.048543
  1971          74             0.043342        0.081303        0.058617
  1971          75             0.056096        0.081805        0.066156
  1971          76             0.044637        0.084383        0.059843
  1971          77             0.064106        0.079257        0.069827
  1971          78             0.085094        0.111849        0.095025
  1971          79             0.081449        0.105160        0.090196
  1971          80             0.093144        0.094088        0.093489
  1971          81             0.083550        0.121547        0.097079
  1971          82             0.118904        0.129128        0.122568
  1971          83             0.127790        0.165293        0.141873
  1971          84             0.099227        0.114520        0.104878
  1971          85             0.170149        0.135202        0.158065
  1971          86             0.199463        0.159594        0.185810
  1971          87             0.220878        0.135264        0.190702
  1971          88             0.193020        0.193365        0.193143
  1971          89             0.220192        0.202914        0.214263
  1971          90             0.296261        0.454627        0.347033
  1971          91             0.210050        0.601805        0.321092
  1971          92             0.169753        0.258933        0.193562
  1971          93             0.362131        0.890113        0.514816
  1971          94             0.311466        0.136410        0.247852
  1971          95             0.046026        0.389712        0.173628
  1971          96             0.338505        0.000000        0.237718
  1971          97             0.488838        0.000000        0.334262
  1971          98             0.192802        0.923551        0.474215
  1971          99             0.000000        0.000000        0.000000
  1971         100             0.531365        0.000000        0.421207
  1971         101             0.606255        0.000000        0.537696
  1971         102             1.327869              .        1.327869
  1971         103                   .              .              .
  1971         104                   .              .              .
  1971         105                   .              .              .
  1971         106                   .              .              .
  1971         107                   .              .              .
  1971         108                   .              .              .
  1971         109                   .              .              .
  1971         110+                  .              .              .
  1972           0             0.012565        0.020356        0.016475
  1972           1             0.002260        0.001716        0.001985
  1972           2             0.000255        0.001462        0.000872
  1972           3             0.001015        0.000962        0.000988
  1972           4             0.001535        0.000488        0.000999
  1972           5             0.001076        0.000000        0.000524
  1972           6             0.000545        0.000525        0.000535
  1972           7             0.001070        0.000774        0.000919
  1972           8             0.000761        0.000488        0.000622
  1972           9             0.000737        0.000470        0.000601
  1972          10             0.000965        0.000000        0.000469
  1972          11             0.000000        0.000888        0.000454
  1972          12             0.000000        0.000676        0.000345
  1972          13             0.000240        0.000000        0.000118
  1972          14             0.000991        0.000713        0.000849
  1972          15             0.000776        0.001478        0.001136
  1972          16             0.000779        0.002023        0.001409
  1972          17             0.000801        0.001568        0.001189
  1972          18             0.000000        0.003681        0.001825
  1972          19             0.000000        0.003211        0.001602
  1972          20             0.000000        0.003216        0.001643
  1972          21             0.000319        0.002399        0.001391
  1972          22             0.000316        0.001234        0.000781
  1972          23             0.001269        0.000321        0.000797
  1972          24             0.000318        0.001565        0.000946
  1972          25             0.000303        0.001713        0.001029
  1972          26             0.000650        0.001843        0.001263
  1972          27             0.001828        0.001417        0.001619
  1972          28             0.000000        0.001771        0.000915
  1972          29             0.000796        0.002185        0.001521
  1972          30             0.000411        0.001548        0.000997
  1972          31             0.000818        0.003129        0.002000
  1972          32             0.000000        0.001974        0.001019
  1972          33             0.000436        0.002831        0.001679
  1972          34             0.000879        0.000836        0.000857
  1972          35             0.001319        0.000856        0.001084
  1972          36             0.000447        0.000894        0.000671
  1972          37             0.000000        0.001364        0.000695
  1972          38             0.002916        0.000911        0.001881
  1972          39             0.001906        0.003235        0.002581
  1972          40             0.001921        0.003699        0.002827
  1972          41             0.000911        0.001745        0.001337
  1972          42             0.000451        0.005918        0.003273
  1972          43             0.004636        0.001286        0.002895
  1972          44             0.004603        0.002574        0.003553
  1972          45             0.003204        0.005193        0.004226
  1972          46             0.002691        0.003363        0.003038
  1972          47             0.002172        0.002918        0.002553
  1972          48             0.003140        0.004348        0.003753
  1972          49             0.004864        0.006421        0.005655
  1972          50             0.004804        0.005182        0.004994
  1972          51             0.003896        0.007524        0.005690
  1972          52             0.004205        0.011307        0.007742
  1972          53             0.004573        0.009219        0.006887
  1972          54             0.005353        0.010635        0.008003
  1972          55             0.007259        0.011507        0.009374
  1972          56             0.007218        0.012257        0.009696
  1972          57             0.008329        0.016082        0.012148
  1972          58             0.012156        0.015962        0.014084
  1972          59             0.006963        0.019822        0.013477
  1972          60             0.005640        0.017970        0.011818
  1972          61             0.014380        0.024844        0.019539
  1972          62             0.011532        0.029897        0.020500
  1972          63             0.014867        0.028839        0.021724
  1972          64             0.014042        0.028373        0.021084
  1972          65             0.016022        0.039013        0.027201
  1972          66             0.013868        0.042171        0.027542
  1972          67             0.020000        0.039545        0.029526
  1972          68             0.017964        0.040853        0.029068
  1972          69             0.024765        0.043216        0.033240
  1972          70             0.028717        0.046538        0.036936
  1972          71             0.040497        0.059286        0.048978
  1972          72             0.041102        0.075890        0.056160
  1972          73             0.025178        0.057707        0.039409
  1972          74             0.053989        0.072971        0.061957
  1972          75             0.037648        0.070404        0.050573
  1972          76             0.045822        0.101537        0.066928
  1972          77             0.056040        0.090920        0.069341
  1972          78             0.084678        0.098126        0.089616
  1972          79             0.062743        0.084875        0.070512
  1972          80             0.083436        0.106244        0.091819
  1972          81             0.075584        0.114814        0.089698
  1972          82             0.099790        0.161412        0.121180
  1972          83             0.097724        0.171063        0.123229
  1972          84             0.129962        0.155391        0.139300
  1972          85             0.126781        0.125198        0.126196
  1972          86             0.168462        0.156341        0.164218
  1972          87             0.175988        0.257584        0.204151
  1972          88             0.172097        0.224843        0.190562
  1972          89             0.194366        0.239706        0.210275
  1972          90             0.216009        0.360195        0.263131
  1972          91             0.274785        0.160197        0.241557
  1972          92             0.246877        0.299700        0.260660
  1972          93             0.294466        0.000000        0.223166
  1972          94             0.441474        0.177910        0.364362
  1972          95             0.100083        0.352423        0.191489
  1972          96             0.334790        0.415584        0.363020
  1972          97             0.500765        0.721371        0.570559
  1972          98             0.294623        2.025316        0.684671
  1972          99             0.810811        0.000000        0.570885
  1972         100             0.647059        1.368030        0.919831
  1972         101             0.818423        4.118343        1.248074
  1972         102             1.094812              .        1.094812
  1972         103             0.000000              .        0.000000
  1972         104                   .              .              .
  1972         105                   .              .              .
  1972         106                   .              .              .
  1972         107                   .              .              .
  1972         108                   .              .              .
  1972         109                   .              .              .
  1972         110+                  .              .              .
  1973           0             0.018221        0.019063        0.018648
  1973           1             0.000256        0.000509        0.000383
  1973           2             0.001505        0.001224        0.001363
  1973           3             0.000000        0.001217        0.000621
  1973           4             0.000000        0.000721        0.000370
  1973           5             0.001029        0.000732        0.000876
  1973           6             0.001082        0.000000        0.000526
  1973           7             0.000823        0.000526        0.000671
  1973           8             0.000000        0.000776        0.000395
  1973           9             0.000507        0.000245        0.000374
  1973          10             0.000246        0.000000        0.000121
  1973          11             0.000242        0.000912        0.000587
  1973          12             0.000465        0.000443        0.000454
  1973          13             0.000000        0.000226        0.000115
  1973          14             0.000725        0.000235        0.000476
  1973          15             0.001003        0.000967        0.000985
  1973          16             0.000526        0.000507        0.000516
  1973          17             0.000798        0.002604        0.001711
  1973          18             0.000820        0.002137        0.001486
  1973          19             0.000850        0.002025        0.001431
  1973          20             0.000886        0.001784        0.001334
  1973          21             0.000308        0.002663        0.001508
  1973          22             0.001275        0.001506        0.001394
  1973          23             0.000946        0.001852        0.001404
  1973          24             0.001269        0.001599        0.001434
  1973          25             0.001264        0.001875        0.001571
  1973          26             0.000303        0.001714        0.001029
  1973          27             0.000651        0.000613        0.000632
  1973          28             0.000737        0.001421        0.001085
  1973          29             0.001137        0.001419        0.001283
  1973          30             0.000792        0.000726        0.000757
  1973          31             0.000413        0.001552        0.001000
  1973          32             0.000411        0.000000        0.000201
  1973          33             0.001259        0.000395        0.000813
  1973          34             0.001745        0.000406        0.001051
  1973          35             0.000880        0.002517        0.001718
  1973          36             0.000438        0.002554        0.001512
  1973          37             0.002702        0.003127        0.002915
  1973          38             0.000957        0.002746        0.001871
  1973          39             0.001461        0.004140        0.002839
  1973          40             0.001437        0.000931        0.001180
  1973          41             0.001944        0.004682        0.003339
  1973          42             0.001382        0.006214        0.003843
  1973          43             0.002265        0.003404        0.002852
  1973          44             0.002809        0.002592        0.002696
  1973          45             0.000933        0.005666        0.003381
  1973          46             0.003687        0.006560        0.005162
  1973          47             0.002245        0.005076        0.003703
  1973          48             0.003072        0.008027        0.005596
  1973          49             0.004543        0.005711        0.005137
  1973          50             0.003999        0.003887        0.003942
  1973          51             0.004819        0.008741        0.006783
  1973          52             0.002177        0.011704        0.006861
  1973          53             0.005171        0.011995        0.008549
  1973          54             0.006629        0.015950        0.011269
  1973          55             0.008595        0.016094        0.012347
  1973          56             0.009382        0.015397        0.012362
  1973          57             0.007782        0.016830        0.012203
  1973          58             0.008971        0.021388        0.015060
  1973          59             0.010168        0.022046        0.016165
  1973          60             0.008621        0.024552        0.016624
  1973          61             0.008547        0.020681        0.014589
  1973          62             0.012911        0.018039        0.015444
  1973          63             0.013618        0.030499        0.021859
  1973          64             0.011823        0.027387        0.019443
  1973          65             0.017077        0.036080        0.026412
  1973          66             0.012834        0.031842        0.022047
  1973          67             0.022214        0.037368        0.029440
  1973          68             0.015397        0.046799        0.030425
  1973          69             0.017384        0.062886        0.039091
  1973          70             0.033175        0.048001        0.039848
  1973          71             0.028709        0.042578        0.035006
  1973          72             0.033161        0.073856        0.051189
  1973          73             0.046402        0.067666        0.055466
  1973          74             0.049918        0.071214        0.059036
  1973          75             0.055076        0.068909        0.060725
  1973          76             0.058357        0.087728        0.069785
  1973          77             0.064483        0.101669        0.078361
  1973          78             0.056866        0.094100        0.070671
  1973          79             0.068654        0.141642        0.094240
  1973          80             0.083337        0.111414        0.093341
  1973          81             0.083270        0.105514        0.091311
  1973          82             0.113326        0.161433        0.130175
  1973          83             0.086009        0.164332        0.111996
  1973          84             0.138028        0.157880        0.144700
  1973          85             0.108499        0.260250        0.162715
  1973          86             0.177489        0.213408        0.190390
  1973          87             0.212038        0.250398        0.225155
  1973          88             0.175685        0.206457        0.185926
  1973          89             0.183421        0.175144        0.180576
  1973          90             0.197837        0.169268        0.187990
  1973          91             0.192460        0.241741        0.208391
  1973          92             0.321163        0.330283        0.323812
  1973          93             0.160128        0.326442        0.203281
  1973          94             0.258245        0.498670        0.317035
  1973          95             0.297250        0.121630        0.246421
  1973          96             0.125235        0.113293        0.120984
  1973          97             0.298730        0.000000        0.192771
  1973          98             0.363489        0.000000        0.254921
  1973          99             0.000000        0.000000        0.000000
  1973         100             0.773472        2.336000        1.114735
  1973         101             0.244344        6.000000        0.677824
  1973         102             0.000000              .        0.000000
  1973         103             0.000000              .        0.000000
  1973         104             0.000000              .        0.000000
  1973         105                   .              .              .
  1973         106                   .              .              .
  1973         107                   .              .              .
  1973         108                   .              .              .
  1973         109                   .              .              .
  1973         110+                  .              .              .
  1974           0             0.016741        0.020222        0.018515
  1974           1             0.002429        0.000263        0.001332
  1974           2             0.000763        0.001009        0.000886
  1974           3             0.000749        0.001463        0.001110
  1974           4             0.000503        0.000485        0.000494
  1974           5             0.001011        0.000240        0.000615
  1974           6             0.000773        0.000000        0.000376
  1974           7             0.000000        0.000256        0.000132
  1974           8             0.000550        0.001053        0.000807
  1974           9             0.000535        0.001292        0.000920
  1974          10             0.000000        0.000000        0.000000
  1974          11             0.000000        0.000474        0.000242
  1974          12             0.000971        0.001141        0.001059
  1974          13             0.000700        0.000221        0.000454
  1974          14             0.000473        0.000909        0.000695
  1974          15             0.000732        0.000951        0.000843
  1974          16             0.001274        0.002477        0.001884
  1974          17             0.000537        0.002620        0.001591
  1974          18             0.000273        0.004023        0.002165
  1974          19             0.000837        0.002182        0.001517
  1974          20             0.001153        0.003238        0.002184
  1974          21             0.000299        0.003605        0.001947
  1974          22             0.000307        0.003857        0.002114
  1974          23             0.000951        0.000899        0.000924
  1974          24             0.000000        0.000307        0.000155
  1974          25             0.001254        0.001583        0.001418
  1974          26             0.000313        0.001239        0.000779
  1974          27             0.001201        0.000851        0.001021
  1974          28             0.001292        0.000610        0.000942
  1974          29             0.000368        0.001762        0.001080
  1974          30             0.000377        0.002119        0.001276
  1974          31             0.001173        0.000360        0.000750
  1974          32             0.001647        0.002319        0.001993
  1974          33             0.001233        0.000784        0.001004
  1974          34             0.000836        0.000395        0.000609
  1974          35             0.002612        0.000814        0.001683
  1974          36             0.001763        0.002947        0.002369
  1974          37             0.001315        0.003805        0.002583
  1974          38             0.001360        0.003114        0.002245
  1974          39             0.002897        0.001382        0.002121
  1974          40             0.000487        0.002320        0.001426
  1974          41             0.001442        0.006553        0.004031
  1974          42             0.000491        0.002365        0.001445
  1974          43             0.001863        0.003600        0.002746
  1974          44             0.003636        0.004281        0.003968
  1974          45             0.002359        0.004785        0.003621
  1974          46             0.003312        0.007092        0.005264
  1974          47             0.004641        0.005752        0.005210
  1974          48             0.004488        0.005097        0.004801
  1974          49             0.004874        0.009001        0.006972
  1974          50             0.002764        0.008411        0.005643
  1974          51             0.004453        0.010891        0.007708
  1974          52             0.003513        0.008435        0.005960
  1974          53             0.006997        0.009195        0.008069
  1974          54             0.006159        0.013154        0.009608
  1974          55             0.007155        0.019131        0.013109
  1974          56             0.006464        0.011379        0.008914
  1974          57             0.007315        0.015115        0.011151
  1974          58             0.005215        0.016575        0.010731
  1974          59             0.011239        0.021337        0.016167
  1974          60             0.012983        0.025248        0.019137
  1974          61             0.011940        0.021264        0.016591
  1974          62             0.016184        0.028230        0.022155
  1974          63             0.014354        0.026935        0.020571
  1974          64             0.015123        0.029187        0.021974
  1974          65             0.022022        0.034953        0.028337
  1974          66             0.013952        0.034219        0.023869
  1974          67             0.016709        0.028827        0.022556
  1974          68             0.031722        0.043202        0.037133
  1974          69             0.019786        0.032452        0.025747
  1974          70             0.029269        0.047072        0.037630
  1974          71             0.031419        0.063783        0.045684
  1974          72             0.028558        0.055454        0.040505
  1974          73             0.051033        0.087678        0.067002
  1974          74             0.034001        0.075970        0.051626
  1974          75             0.035317        0.076368        0.052564
  1974          76             0.064060        0.089208        0.074054
  1974          77             0.050071        0.093728        0.066755
  1974          78             0.064797        0.101708        0.078372
  1974          79             0.077343        0.150509        0.103432
  1974          80             0.081369        0.138276        0.100784
  1974          81             0.074112        0.136251        0.095655
  1974          82             0.095098        0.146115        0.113038
  1974          83             0.089212        0.104190        0.094295
  1974          84             0.122841        0.154514        0.133070
  1974          85             0.142834        0.258638        0.179715
  1974          86             0.174939        0.198009        0.182755
  1974          87             0.226211        0.213192        0.221577
  1974          88             0.176732        0.296419        0.216460
  1974          89             0.211568        0.198141        0.207222
  1974          90             0.186047        0.404016        0.259334
  1974          91             0.217230        0.298285        0.243721
  1974          92             0.227840        0.067770        0.175905
  1974          93             0.236848        0.260191        0.243680
  1974          94             0.382616        0.277264        0.357169
  1974          95             0.566216        0.132685        0.452489
  1974          96             0.603394        0.805585        0.667865
  1974          97             0.255283        0.627451        0.386171
  1974          98             0.518583        0.531601        0.523389
  1974          99             0.756144        0.000000        0.494438
  1974         100             1.385612        0.000000        1.102461
  1974         101             3.385135              .        3.385135
  1974         102             1.694301              .        1.694301
  1974         103             2.334405              .        2.334405
  1974         104             4.134454              .        4.134454
  1974         105                   .              .              .
  1974         106                   .              .              .
  1974         107                   .              .              .
  1974         108                   .              .              .
  1974         109                   .              .              .
  1974         110+                  .              .              .
  1975           0             0.017143        0.021209        0.019208
  1975           1             0.001708        0.001097        0.001397
  1975           2             0.000533        0.001043        0.000791
  1975           3             0.000504        0.000751        0.000628
  1975           4             0.000746        0.000974        0.000861
  1975           5             0.000000        0.000970        0.000492
  1975           6             0.000756        0.000720        0.000737
  1975           7             0.000517        0.000488        0.000502
  1975           8             0.000816        0.000512        0.000659
  1975           9             0.000276        0.001054        0.000674
  1975          10             0.000000        0.000258        0.000131
  1975          11             0.000254        0.000735        0.000499
  1975          12             0.000995        0.000238        0.000608
  1975          13             0.000976        0.000457        0.000708
  1975          14             0.000938        0.000222        0.000570
  1975          15             0.000717        0.000917        0.000819
  1975          16             0.000000        0.001453        0.000734
  1975          17             0.001037        0.003816        0.002440
  1975          18             0.000273        0.002977        0.001631
  1975          19             0.001118        0.000551        0.000833
  1975          20             0.000853        0.002218        0.001544
  1975          21             0.000000        0.002382        0.001177
  1975          22             0.000000        0.002716        0.001356
  1975          23             0.000000        0.001181        0.000601
  1975          24             0.000000        0.003267        0.001676
  1975          25             0.000615        0.001510        0.001066
  1975          26             0.000931        0.001879        0.001403
  1975          27             0.000000        0.001227        0.000617
  1975          28             0.000298        0.001131        0.000725
  1975          29             0.000962        0.001508        0.001243
  1975          30             0.001103        0.000000        0.000539
  1975          31             0.000748        0.001751        0.001266
  1975          32             0.000000        0.001073        0.000557
  1975          33             0.001649        0.002705        0.002194
  1975          34             0.000413        0.000788        0.000605
  1975          35             0.000417        0.001979        0.001218
  1975          36             0.000875        0.001231        0.001059
  1975          37             0.002216        0.002966        0.002600
  1975          38             0.002636        0.003785        0.003223
  1975          39             0.000455        0.000445        0.000450
  1975          40             0.001952        0.001391        0.001664
  1975          41             0.001464        0.002342        0.001912
  1975          42             0.001445        0.002821        0.002142
  1975          43             0.003480        0.002861        0.003164
  1975          44             0.000471        0.004113        0.002320
  1975          45             0.005022        0.003862        0.004424
  1975          46             0.005224        0.004811        0.005009
  1975          47             0.003839        0.010845        0.007447
  1975          48             0.002798        0.007599        0.005249
  1975          49             0.003145        0.006855        0.005044
  1975          50             0.006728        0.005640        0.006175
  1975          51             0.003255        0.009394        0.006384
  1975          52             0.006711        0.010157        0.008445
  1975          53             0.003957        0.007668        0.005789
  1975          54             0.005291        0.008893        0.007038
  1975          55             0.006223        0.017372        0.011697
  1975          56             0.008209        0.014062        0.011114
  1975          57             0.008649        0.013631        0.011129
  1975          58             0.008936        0.014767        0.011793
  1975          59             0.014184        0.023676        0.018763
  1975          60             0.008703        0.024194        0.016226
  1975          61             0.014834        0.021947        0.018393
  1975          62             0.005491        0.021817        0.013579
  1975          63             0.015213        0.024680        0.019879
  1975          64             0.010955        0.027586        0.019147
  1975          65             0.019274        0.033277        0.026081
  1975          66             0.010211        0.034520        0.022032
  1975          67             0.015653        0.037355        0.026239
  1975          68             0.019331        0.043356        0.030882
  1975          69             0.027735        0.044130        0.035376
  1975          70             0.027744        0.051785        0.038862
  1975          71             0.030938        0.045576        0.037700
  1975          72             0.029265        0.067363        0.045551
  1975          73             0.040756        0.060528        0.049385
  1975          74             0.063464        0.064210        0.063783
  1975          75             0.045600        0.067504        0.054666
  1975          76             0.056104        0.077133        0.064732
  1975          77             0.054135        0.106564        0.074305
  1975          78             0.072249        0.091884        0.079622
  1975          79             0.043778        0.106968        0.066578
  1975          80             0.065189        0.117022        0.082860
  1975          81             0.087916        0.118196        0.097886
  1975          82             0.092755        0.100454        0.095358
  1975          83             0.097887        0.196237        0.131575
  1975          84             0.098855        0.167667        0.121373
  1975          85             0.150875        0.168203        0.156240
  1975          86             0.186766        0.165026        0.180032
  1975          87             0.160134        0.146689        0.155551
  1975          88             0.129635        0.232174        0.165333
  1975          89             0.189469        0.294125        0.222113
  1975          90             0.242795        0.244873        0.243430
  1975          91             0.124252        0.327305        0.187137
  1975          92             0.188793        0.122894        0.167642
  1975          93             0.118906        0.505476        0.242588
  1975          94             0.334091        0.145278        0.281775
  1975          95             0.259123        0.226929        0.250248
  1975          96             0.214951        0.400133        0.263783
  1975          97             0.215750        0.000000        0.157233
  1975          98             0.626828        0.779558        0.676533
  1975          99             1.021103        1.259843        1.115011
  1975         100             0.816216        1.546392        1.116649
  1975         101             1.142857        0.000000        0.716418
  1975         102                   .              .              .
  1975         103                   .              .              .
  1975         104                   .              .              .
  1975         105                   .              .              .
  1975         106                   .              .              .
  1975         107                   .              .              .
  1975         108                   .              .              .
  1975         109                   .              .              .
  1975         110+                  .              .              .
  1976           0             0.010209        0.013423        0.011863
  1976           1             0.000297        0.002302        0.001316
  1976           2             0.000848        0.000818        0.000833
  1976           3             0.000793        0.001297        0.001047
  1976           4             0.000253        0.000751        0.000503
  1976           5             0.000989        0.000731        0.000859
  1976           6             0.000992        0.000968        0.000980
  1976           7             0.000000        0.000240        0.000123
  1976           8             0.001033        0.000732        0.000878
  1976           9             0.000545        0.000257        0.000397
  1976          10             0.000000        0.000263        0.000135
  1976          11             0.000267        0.000000        0.000132
  1976          12             0.001018        0.000982        0.001000
  1976          13             0.000997        0.000478        0.000733
  1976          14             0.000978        0.000688        0.000828
  1976          15             0.000474        0.000450        0.000461
  1976          16             0.000971        0.002338        0.001668
  1976          17             0.000753        0.003225        0.001997
  1976          18             0.000792        0.003390        0.002098
  1976          19             0.000000        0.001659        0.000831
  1976          20             0.000572        0.002791        0.001695
  1976          21             0.001141        0.000842        0.000990
  1976          22             0.000295        0.002695        0.001487
  1976          23             0.000000        0.000902        0.000450
  1976          24             0.000913        0.001467        0.001195
  1976          25             0.000931        0.001472        0.001209
  1976          26             0.000919        0.001201        0.001061
  1976          27             0.000933        0.001555        0.001244
  1976          28             0.001243        0.000916        0.001078
  1976          29             0.000000        0.000565        0.000290
  1976          30             0.000000        0.000301        0.000155
  1976          31             0.002211        0.001406        0.001799
  1976          32             0.001477        0.001737        0.001611
  1976          33             0.001930        0.001439        0.001676
  1976          34             0.000000        0.000775        0.000400
  1976          35             0.000822        0.001975        0.001410
  1976          36             0.002502        0.001579        0.002027
  1976          37             0.001326        0.001250        0.001287
  1976          38             0.000889        0.002534        0.001733
  1976          39             0.000442        0.002535        0.001512
  1976          40             0.000927        0.003603        0.002285
  1976          41             0.000985        0.003283        0.002162
  1976          42             0.000487        0.002358        0.001438
  1976          43             0.002943        0.004725        0.003850
  1976          44             0.002507        0.004365        0.003452
  1976          45             0.005703        0.005038        0.005364
  1976          46             0.003198        0.007324        0.005321
  1976          47             0.004350        0.007559        0.006021
  1976          48             0.005267        0.005483        0.005378
  1976          49             0.004694        0.005398        0.005053
  1976          50             0.005407        0.007794        0.006624
  1976          51             0.003221        0.010166        0.006763
  1976          52             0.005549        0.008574        0.007080
  1976          53             0.007254        0.008541        0.007901
  1976          54             0.005738        0.007746        0.006726
  1976          55             0.013092        0.013442        0.013261
  1976          56             0.007670        0.009018        0.008329
  1976          57             0.008817        0.013648        0.011218
  1976          58             0.009772        0.011117        0.010436
  1976          59             0.012244        0.021206        0.016619
  1976          60             0.007431        0.018370        0.012686
  1976          61             0.013292        0.016427        0.014815
  1976          62             0.014895        0.022878        0.018864
  1976          63             0.011132        0.026427        0.018659
  1976          64             0.011275        0.034088        0.022434
  1976          65             0.016822        0.028478        0.022539
  1976          66             0.014935        0.032370        0.023302
  1976          67             0.022844        0.041479        0.031847
  1976          68             0.016612        0.029422        0.022794
  1976          69             0.023663        0.039018        0.031019
  1976          70             0.026782        0.058931        0.041478
